@relation dataset_z

@attribute col0 numeric
@attribute col1 numeric
@attribute col2 numeric
@attribute col3 numeric
@attribute col4 numeric
@attribute col5 numeric
@attribute col6 numeric
@attribute col7 numeric
@attribute col8 numeric
@attribute col9 numeric
@attribute col10 numeric
@attribute col11 {nom_11_0,nom_11_1,nom_11_4,nom_11_2,nom_11_3}
@attribute col12 {nom_12_0,nom_12_1,nom_12_4,nom_12_2,nom_12_3}
@attribute class {class0,class2,class1}

@data
0.862644,-0.103932,0.669143,0.281684,-0.085687,-0.08411,-0.351797,0.703751,0.303278,0.001022,0.288458,nom_11_1,nom_12_1,class0
0.522035,0.948492,0.955264,0.592689,1.639163,0.75598,1.013776,-0.033797,-0.505363,-0.179588,1.586191,nom_11_1,nom_12_1,class0
0.945804,0.959769,0.138646,-0.29316,0.178585,1.083195,0.38998,0.038758,0.711956,0.930905,0.586901,nom_11_1,nom_12_1,class0
-0.59023,0.066919,-0.817542,-0.023838,-0.405173,-0.926195,-0.849134,-0.039865,-0.157543,0.382164,-0.281534,nom_11_0,nom_12_0,class0
0.604436,1.281744,0.344961,0.407425,0.073533,1.369961,0.287088,1.235629,1.454351,1.248324,0.683349,nom_11_1,nom_12_0,class0
0.233967,0.013531,-0.40998,-0.67104,-0.823265,-1.441251,-0.708679,-0.509349,-0.848252,-0.184587,-0.643619,nom_11_0,nom_12_0,class0
-0.066032,-0.023194,0.278642,0.318207,0.527561,-0.386415,0.597493,0.594201,0.052046,-0.584204,-0.712464,nom_11_0,nom_12_1,class0
-0.048607,0.071283,0.377358,-0.807317,-0.43262,-0.763671,0.143785,-0.719534,-0.106286,-0.510821,-0.023981,nom_11_0,nom_12_0,class0
-2.27767,-1.78519,-1.542618,-1.352799,-1.06919,-1.206117,-0.916737,-1.074212,-0.247254,-1.416916,-1.090802,nom_11_0,nom_12_0,class0
1.046012,1.061701,1.083847,0.398342,0.544427,0.603875,1.825529,0.679078,1.158074,0.76391,0.209866,nom_11_1,nom_12_1,class0
-0.299913,-0.802622,-0.216342,-0.707787,-0.765084,-0.465861,-0.129879,-0.566962,-0.293173,-0.277919,-0.343605,nom_11_1,nom_12_0,class0
-0.035225,-0.233413,0.067346,0.526276,-0.260915,0.605675,0.21599,-0.054118,0.930705,0.127943,-0.64315,nom_11_0,nom_12_0,class0
-0.475819,-0.32436,-1.151663,-0.911077,-0.573565,-0.82413,-0.536936,-0.01726,0.045613,-0.299259,-0.832439,nom_11_0,nom_12_0,class0
0.786745,0.766528,0.506414,1.286604,0.404753,-0.447115,0.41635,-0.249874,0.082112,0.591687,0.006594,nom_11_1,nom_12_1,class0
0.314434,-0.469735,-0.718625,-0.303356,0.316152,0.16047,0.051604,-0.264089,-0.232537,-0.761017,-0.451249,nom_11_0,nom_12_1,class0
?,0.476844,0.259224,0.847341,0.89853,-0.417264,0.816171,0.360731,-0.705801,0.363792,-0.137021,nom_11_0,nom_12_0,class0
-0.993066,-1.053327,-0.226132,-0.036234,-0.848812,-1.370047,-0.781921,-0.966896,-0.721467,-0.444631,-0.053478,nom_11_0,nom_12_0,class0
-0.98006,0.633731,-0.40375,0.332504,-0.269322,-0.128953,-0.569116,-0.677857,0.010126,-0.055874,0.544299,nom_11_1,nom_12_0,class0
-1.447926,-1.263494,-0.664414,-1.533064,-1.364282,-1.757246,-1.263068,-1.221857,-2.357663,-2.05935,-0.857166,nom_11_0,nom_12_0,class0
2.472692,1.155416,1.139901,2.044049,1.17852,1.27807,1.706015,1.600988,1.704198,1.5485,1.43636,nom_11_1,nom_12_1,class0
1.096403,1.140219,0.710843,1.503932,1.119828,0.652609,1.398888,0.960798,1.091007,1.413693,0.352262,nom_11_1,nom_12_1,class0
1.573895,1.315182,0.850241,1.114308,1.002158,0.74502,2.29037,1.283933,1.433992,1.11487,1.385126,nom_11_1,nom_12_1,class0
1.100936,0.644038,0.823092,0.025923,0.905547,1.071418,0.574516,0.613992,0.49932,0.319159,0.396176,nom_11_1,nom_12_1,class0
-0.860147,-1.004885,-0.592992,-0.960711,-0.537178,-0.262228,-0.736359,-0.987537,-0.813066,-1.530457,-0.0487,nom_11_0,nom_12_0,class0
-0.065328,-0.977644,-0.190447,-0.095553,-0.382358,-0.413451,-0.118848,0.30287,0.014246,-0.507065,-0.857946,nom_11_0,nom_12_0,class0
0.158145,0.688255,-0.138832,0.182469,0.772975,0.525593,0.7554,0.448097,0.920543,0.529809,0.079252,nom_11_0,nom_12_0,class0
-0.845268,-0.700539,-0.245501,-1.1212,-0.941647,-0.478511,-2.174919,-0.966838,-0.312635,-0.068565,-0.331421,nom_11_0,nom_12_0,class0
?,-2.290975,-1.545144,-1.627,-2.483431,-2.46739,-1.343774,-1.368446,-2.108503,-1.501196,-1.819587,nom_11_0,nom_12_0,class0
2.183631,1.548797,1.390767,0.866019,1.726049,1.053415,1.506232,1.094432,1.923623,0.794401,1.796697,nom_11_1,nom_12_1,class0
0.519549,0.021481,-0.21088,0.290347,-0.037801,-0.875684,-0.89321,0.39203,-0.553066,-0.538882,0.325459,nom_11_0,nom_12_0,class0
-0.093398,-1.26045,-0.309775,-0.98966,-0.624277,-0.390027,-1.483179,-0.96747,-0.815777,-0.255794,0.363262,nom_11_0,nom_12_0,class0
-0.440723,0.050188,-0.519995,-0.451641,0.068911,0.578686,-0.626897,0.75125,-0.016258,0.103088,0.136751,nom_11_0,nom_12_0,class0
-1.148529,-1.260894,-0.894949,-2.048052,-0.542994,-1.016905,-1.453278,-1.724908,-0.828188,-1.164766,-1.250317,nom_11_0,nom_12_0,class0
4.1175,3.602361,3.219977,4.50122,3.890766,4.459861,4.197929,4.160853,3.88394,4.021801,2.929862,nom_11_2,nom_12_2,class1
-1.966688,-1.047702,-1.581849,-1.431356,-0.767557,-0.551094,-1.108832,-1.795216,-1.254805,-0.728547,-1.676352,nom_11_0,nom_12_0,class0
1.163161,1.480957,1.482238,0.626225,1.395937,1.514873,0.688382,0.192379,1.790987,1.342979,1.855011,nom_11_1,nom_12_1,class0
0.54394,1.047312,1.270774,0.907308,1.138096,1.304311,0.21418,0.790269,0.362564,0.825298,-0.147045,nom_11_1,nom_12_1,class0
-1.46104,-0.630193,-1.334307,-0.580696,-0.981201,-1.394222,-1.076906,-1.045654,-0.843423,-1.265779,-1.295097,nom_11_0,nom_12_0,class0
0.000969,0.107255,-0.11645,-0.274929,1.535269,0.210642,0.458359,-0.084115,0.321881,1.031381,0.512385,nom_11_0,nom_12_1,class0
-0.274847,-0.097654,0.182328,0.336102,0.067041,-0.169527,-1.230799,-0.508553,0.567746,-0.389219,-0.127081,nom_11_0,nom_12_1,class0
0.562012,1.036434,0.404788,0.317996,0.129512,0.632389,1.136243,0.4906,0.648927,1.286043,0.901885,nom_11_1,nom_12_0,class0
0.577487,-0.149483,1.302807,0.322274,1.508186,0.791256,0.276705,0.232293,-0.025723,0.896482,0.733398,nom_11_0,nom_12_1,class0
-0.494165,-0.950392,-0.369904,-1.150492,-0.363439,-0.382299,-0.615835,-0.627098,-0.599923,0.082031,-0.515931,nom_11_0,nom_12_0,class0
-0.681633,-0.767285,-0.718927,-0.218299,-0.59203,-1.09922,-0.926529,-0.483484,-1.027939,-1.135995,-0.233015,nom_11_0,nom_12_0,class0
?,2.152361,1.435255,1.098031,1.453786,0.509261,0.871136,0.26701,0.231604,0.824904,1.283894,nom_11_1,nom_12_1,class0
1.244044,1.037104,1.327552,1.154115,1.625708,0.82483,0.507211,0.716864,-0.124723,1.224628,1.068068,nom_11_1,nom_12_1,class0
-0.48608,-1.017462,-0.533231,-1.066113,-0.079191,-0.677873,-0.693735,-1.043638,-0.391445,-0.441733,-0.499161,nom_11_1,nom_12_0,class0
1.440024,2.22468,2.101294,2.11206,1.817001,1.681901,2.582666,2.440312,2.58593,2.173485,1.567311,nom_11_1,nom_12_1,class0
-1.305332,-0.363274,-1.095188,-0.923846,-0.625436,-0.992154,-1.767151,-1.346137,-1.701254,-0.179921,-0.776063,nom_11_0,nom_12_0,class0
-0.207314,-0.806039,-1.074974,-0.732716,-0.155573,-0.528699,-0.633611,-0.075466,-0.471435,-0.569795,-0.289899,nom_11_0,nom_12_0,class0
0.580776,0.780861,0.325772,-0.094737,0.486302,1.349086,0.363181,0.430083,0.579161,0.908377,1.302878,nom_11_1,nom_12_1,class0
-0.132835,0.572273,-0.189137,0.039418,-0.349481,-0.281154,-0.726096,0.508999,0.089588,-0.579946,-0.286077,nom_11_0,nom_12_0,class0
0.28098,0.133463,0.615591,-0.24484,0.9774,-0.387474,0.260697,-0.419748,0.540316,0.895518,0.357554,nom_11_0,nom_12_0,class0
-1.300965,-0.454587,-0.713057,0.064492,-1.045062,-0.637328,-0.578343,-0.75372,-0.290336,-0.49726,-0.619324,nom_11_0,nom_12_0,class0
-0.980269,-1.952707,-1.207658,-1.25299,-1.736575,-1.904394,-1.70108,-1.197211,-0.871432,-1.004596,-1.464409,nom_11_0,nom_12_0,class0
1.392309,0.856771,1.836385,1.443406,0.515765,0.831585,2.292103,2.230018,1.408002,1.521606,1.108554,nom_11_1,nom_12_1,class0
?,-0.278493,-1.051822,-1.528886,-1.244402,-1.437002,-0.972953,-0.447918,-1.423775,-1.531929,-1.959421,nom_11_0,nom_12_0,class0
-0.92895,-0.85063,-0.984764,-0.903401,-0.893194,-0.451126,-0.708805,-0.592269,-1.501727,-1.516452,-0.94033,nom_11_0,nom_12_0,class0
0.544388,-0.233769,0.594872,0.118884,-0.216722,-0.551355,-0.236087,0.366116,0.48292,-0.158901,-0.223996,nom_11_1,nom_12_0,class0
1.309988,0.862275,0.691762,1.05438,1.246908,1.742657,0.036083,1.35043,1.327557,1.710022,1.403391,nom_11_1,nom_12_1,class0
-1.257208,-0.622136,-0.793097,-0.89463,-1.068307,-0.890421,-0.95221,-0.948207,-0.909292,-0.981563,-1.016528,nom_11_0,nom_12_0,class0
9.030543,9.566066,10.536439,9.820816,9.033606,8.954059,9.202089,8.817992,9.510583,9.515703,9.239864,nom_11_4,nom_12_3,class2
-0.14739,-0.325146,-0.406098,-0.368437,-0.785409,-1.681917,-0.420005,-0.811906,-1.299737,-0.676593,0.117158,nom_11_0,nom_12_0,class0
-0.09921,0.264125,-0.046379,-0.470768,-0.512801,0.084852,0.561447,-0.372256,0.197426,-0.31721,0.215496,nom_11_0,nom_12_0,class0
0.366245,-0.21977,0.269062,0.280917,-0.099885,-0.30715,0.943615,0.633036,-0.358164,0.105815,1.588879,nom_11_1,nom_12_1,class0
?,-0.316488,0.653055,-0.379409,-0.022844,0.508746,-0.347878,0.038831,-1.0156,-0.232029,-0.606981,nom_11_0,nom_12_0,class0
-0.661165,-0.535509,-1.470698,-0.4768,-0.803978,-0.232716,-0.620455,-0.73613,-0.165572,-0.494466,-0.878829,nom_11_0,nom_12_0,class0
0.616512,0.482524,0.524471,0.21641,-0.129412,0.808457,0.474521,-0.15358,0.660499,0.285361,0.113544,nom_11_0,nom_12_1,class0
-0.935248,-1.648783,-1.021001,-0.831253,-0.966518,-1.048774,-1.201356,-1.578942,-0.505984,-1.17589,-1.29907,nom_11_0,nom_12_0,class0
0.243691,0.003913,0.115242,1.638567,0.720374,-0.121027,0.985256,0.790779,1.327707,0.38176,0.716184,nom_11_1,nom_12_0,class0
-2.02243,-1.617341,-1.858545,-2.543936,-2.532647,-1.71452,-1.267629,-1.724629,-2.322699,-0.83164,-1.850798,nom_11_0,nom_12_0,class0
-0.11604,-0.066991,0.144125,-0.105595,0.048003,0.341359,-0.631181,0.134848,0.126669,0.554127,0.175651,nom_11_1,nom_12_0,class0
1.018332,0.357557,1.108514,0.956531,1.218653,0.296838,1.534204,0.822734,0.493403,0.893974,1.366625,nom_11_0,nom_12_1,class0
-0.830287,-1.175614,-0.435276,-0.281584,-1.042409,-1.006387,-0.36541,-0.830336,-1.305758,-0.278688,-1.223952,nom_11_0,nom_12_0,class0
-0.269062,-0.131777,-0.678636,-0.525149,-0.192642,-0.433322,0.156305,0.194665,-1.084022,-1.243164,-0.046404,nom_11_0,nom_12_0,class0
1.634112,1.341428,0.623829,1.374658,0.583892,0.354611,2.170403,1.041689,1.582786,0.76243,1.13672,nom_11_1,nom_12_1,class0
0.737463,1.140785,1.29834,1.259194,0.159341,0.820052,0.696062,0.56712,1.256417,0.68523,0.609449,nom_11_1,nom_12_1,class0
-0.7585,0.193159,-0.343583,-0.464904,-0.155454,0.022156,0.138851,-0.692555,0.435539,-0.332307,-0.078471,nom_11_0,nom_12_1,class0
1.251637,0.230918,1.272728,0.118776,0.100708,0.448016,0.369783,0.468592,0.936343,0.208344,0.576909,nom_11_1,nom_12_1,class0
-0.41504,-0.779193,-1.595081,-1.277837,-0.368101,-0.784943,-0.536131,-1.073561,-0.277977,-0.749003,-0.727115,nom_11_1,nom_12_0,class0
0.558201,0.399756,0.641757,-0.046315,0.54713,1.212102,0.353404,-0.309413,0.744427,0.345634,-0.450114,nom_11_0,nom_12_1,class0
0.832745,0.139985,1.206312,0.293557,1.098397,-0.001986,0.787345,0.520075,0.595708,0.867936,0.608646,nom_11_1,nom_12_1,class0
-0.123182,-0.54162,0.083122,-0.306578,-0.230973,0.364896,-0.272432,-0.015532,-0.118259,1.104184,0.03119,nom_11_0,nom_12_0,class0
0.388035,1.42475,0.734894,0.130815,0.323349,-0.381468,0.736938,0.471317,1.306942,-0.315692,0.230627,nom_11_0,nom_12_0,class0
-1.143682,-0.919661,-0.807043,-0.733328,-0.302707,-0.706989,-0.147578,-0.769794,-0.417872,-0.153336,-0.839799,nom_11_0,nom_12_0,class0
0.679052,0.000335,-0.557397,0.848922,-0.308618,-0.060231,-0.621747,0.177034,-0.552682,0.581949,-0.014539,nom_11_0,nom_12_0,class0
0.814825,-0.047932,1.552454,0.872552,0.796179,1.720795,0.749536,0.776018,1.654595,1.429419,0.724839,nom_11_1,nom_12_1,class0
1.431311,0.558646,0.638884,0.60064,1.560766,1.422833,0.719985,0.595294,0.875865,-0.249104,0.999369,nom_11_1,nom_12_1,class0
-0.29663,0.293493,0.527192,0.622079,0.51777,0.084965,0.154409,-0.610797,0.166258,-0.664244,1.034757,nom_11_1,nom_12_0,class0
11.750355,11.112424,10.689924,11.391505,11.630704,11.208963,12.195631,11.47362,11.648844,11.089533,10.615299,nom_11_4,nom_12_4,class2
0.148665,0.305771,-0.180768,0.333934,0.677326,-0.181235,0.428645,-0.757893,0.204782,-0.2069,-0.547373,nom_11_1,nom_12_0,class0
?,-1.02379,-0.960949,-1.320845,-1.392077,-0.410957,-1.018362,-0.365834,-0.570841,-0.575371,-0.666716,nom_11_0,nom_12_0,class0
0.221877,-0.816067,0.556261,0.208222,1.635487,0.936737,-0.460745,0.213267,0.880657,0.009654,0.359959,nom_11_0,nom_12_1,class0
-0.49268,-1.489425,-1.897977,-1.68935,-1.400614,-0.79342,-0.440719,-1.281185,-0.079638,-1.513477,-1.755487,nom_11_0,nom_12_0,class0
-0.296961,-1.003167,-0.758709,-0.905139,-0.90035,-0.392746,-1.526219,-0.935883,-0.659705,-1.231169,-1.956882,nom_11_0,nom_12_0,class0
1.325162,1.418458,1.856408,0.887011,1.72625,1.053757,2.179391,0.971766,1.651599,1.919785,0.967108,nom_11_1,nom_12_1,class0
-0.037697,-0.905052,-0.491411,-0.799223,-0.004649,-0.79281,-0.512229,-0.317949,-0.536059,-0.226772,-0.453451,nom_11_0,nom_12_0,class0
0.392489,0.261089,1.009184,0.693306,0.053216,0.637269,0.695544,0.974449,0.402652,-0.167303,0.738124,nom_11_1,nom_12_0,class0
0.685641,1.39619,0.575693,0.61378,0.235241,0.934212,1.533039,1.137937,-0.102848,1.048492,0.469266,nom_11_1,nom_12_1,class0
-0.003131,0.424295,-0.046914,0.244459,0.446589,0.011101,0.666514,0.123798,-0.016349,-0.105927,-0.137604,nom_11_0,nom_12_0,class0
-0.301773,-0.300667,-0.580348,-0.814244,-0.957718,-0.897581,-0.782761,-0.396114,-0.901222,-0.69876,-0.56435,nom_11_0,nom_12_0,class0
-1.827385,-1.080472,-1.549719,-2.783113,-1.907379,-1.844481,-1.334467,-1.387883,-1.489089,-2.286685,-1.59606,nom_11_0,nom_12_0,class0
0.027351,0.823266,0.874607,0.142867,1.248409,-0.350464,0.79314,0.190885,-0.687288,0.545902,0.085591,nom_11_0,nom_12_0,class0
-0.338109,0.443326,0.471704,-0.067153,-0.536358,-0.52581,1.016555,0.47367,-0.403097,-1.079795,0.376081,nom_11_0,nom_12_1,class0
0.039789,-0.331454,-0.065296,-0.346936,0.134925,-0.769336,-0.671119,1.08097,0.25994,0.308259,-0.485013,nom_11_1,nom_12_1,class0
-0.043658,0.764892,0.723732,1.435814,1.126938,0.331944,0.064439,1.263818,0.850097,0.965889,1.174562,nom_11_1,nom_12_1,class0
-0.554593,0.448893,-0.150218,-0.11892,0.289203,0.041268,-0.076776,0.224282,-0.326894,0.167639,0.740121,nom_11_1,nom_12_1,class0
-2.08396,-2.189584,-2.871895,-1.665331,-2.820793,-1.951135,-2.505678,-2.781972,-1.736837,-2.577533,-1.215604,nom_11_0,nom_12_0,class0
0.689103,-0.42558,0.162208,0.7813,-0.090958,0.567116,-0.466719,0.819905,0.97649,0.576578,0.15551,nom_11_1,nom_12_1,class0
-1.094552,0.612515,-0.483883,-0.19529,0.370837,-0.217688,-0.511477,-0.106965,-0.94812,-0.376894,-0.593932,nom_11_0,nom_12_1,class0
-1.843432,-1.652311,-1.429268,-1.007513,-1.539484,-1.23623,-1.096473,-0.45333,-1.286459,-0.648265,-0.526087,nom_11_0,nom_12_0,class0
-0.951243,-1.566676,-0.528988,-0.978344,-0.854665,-0.930945,-1.364214,-0.831127,-0.557402,-1.240145,-0.646611,nom_11_0,nom_12_0,class0
1.343827,1.565937,1.518314,1.495072,1.684876,1.494998,1.610013,1.410634,1.536812,0.764519,1.504404,nom_11_1,nom_12_1,class0
-1.019275,-1.721532,-2.369799,-0.469356,-0.700927,-0.729191,-2.318097,-0.96578,-1.587932,-1.415636,-1.702986,nom_11_0,nom_12_0,class0
-2.618181,-2.051541,-2.774862,-1.465957,-1.924136,-1.443927,-1.669149,-2.277439,-1.878499,-2.337849,-1.407125,nom_11_0,nom_12_0,class0
-0.467939,-1.078178,-0.270103,-1.092755,-0.659579,0.314248,-0.643996,0.229248,-0.920417,-0.1174,-0.991748,nom_11_0,nom_12_0,class0
0.199306,-0.483886,0.173598,0.020378,-0.567971,0.152351,0.654819,-0.45538,0.419424,0.275426,-0.429926,nom_11_0,nom_12_0,class0
0.914729,1.027796,1.07799,0.674501,0.66775,0.688701,0.753164,0.412711,-0.37672,0.14588,0.277228,nom_11_1,nom_12_1,class0
1.157378,1.644752,1.685814,0.208041,1.666351,1.559631,0.955386,1.28643,1.27236,0.597514,1.267293,nom_11_1,nom_12_1,class0
-0.822129,-0.588684,-1.015199,-0.839246,-1.175915,-1.167199,-1.180611,-1.03833,-1.774983,-1.200449,-0.966095,nom_11_0,nom_12_0,class0
-0.785435,-0.00936,-0.072556,0.196645,-0.407602,0.028952,-0.238086,-0.374174,-0.516811,-0.112741,0.71227,nom_11_0,nom_12_0,class0
0.248997,-0.122192,0.71598,0.863384,0.549634,0.978387,0.351487,0.334524,0.904755,0.898021,0.094996,nom_11_0,nom_12_0,class0
0.547554,0.495734,1.431196,0.644655,1.010529,0.867654,0.169531,1.039596,1.286826,0.454881,1.093482,nom_11_1,nom_12_1,class0
-0.917383,-0.561647,-1.63097,-1.529384,-1.770166,-2.199773,-1.152867,-1.383178,0.032423,-0.745069,-0.943468,nom_11_0,nom_12_0,class0
0.650833,0.239478,0.404506,0.225699,0.533936,0.487846,0.867381,0.651971,-0.233156,0.420541,0.371604,nom_11_0,nom_12_0,class0
-0.5007,0.029908,0.010025,0.210508,0.151467,0.457177,0.007509,0.212218,-0.933583,0.511796,-0.394743,nom_11_0,nom_12_1,class0
-0.102371,0.56344,0.572592,0.990903,0.235381,0.533441,0.234929,-0.431567,-0.254346,0.287905,0.018495,nom_11_0,nom_12_0,class0
10.412025,10.443674,10.785911,9.982887,10.785606,10.404676,10.965797,10.592259,10.287264,10.791788,11.148223,nom_11_4,nom_12_3,class2
1.697227,0.837576,1.575809,0.876015,1.599205,0.374859,1.39926,1.346298,0.805878,1.402397,2.253941,nom_11_1,nom_12_1,class0
-2.19491,-2.09622,-1.721033,-1.090239,-1.657721,-2.142962,-2.21298,-1.754435,-1.53482,-1.308707,-1.840865,nom_11_0,nom_12_0,class0
0.304341,-0.094099,-0.066186,0.223713,0.413883,0.047473,0.560194,-0.215355,-0.146721,0.656392,0.499423,nom_11_0,nom_12_0,class0
-0.890608,-0.219616,-0.761677,-1.180027,-0.249047,-0.178098,-0.627012,-1.17507,-0.878666,-0.150668,-1.043711,nom_11_0,nom_12_0,class0
-0.390526,0.861257,-0.414418,0.63444,0.533113,0.598924,0.492208,0.510812,0.476539,0.748861,-0.046252,nom_11_1,nom_12_1,class0
-0.86456,-1.376347,-2.356816,-1.598374,-1.604138,-1.981307,-1.386878,-1.411696,-1.089178,-0.531658,-1.430317,nom_11_0,nom_12_0,class0
-0.871314,-0.173112,-1.114686,-0.683397,-0.665181,-0.466495,-1.380498,-0.312509,-0.928586,-0.400112,-0.102783,nom_11_0,nom_12_0,class0
5.839412,5.541043,5.537292,5.15332,5.511856,5.675934,5.353119,5.216623,5.616071,5.338099,6.262319,nom_11_2,nom_12_2,class1
-0.894796,-0.490076,-0.710944,-0.932998,-0.866534,-0.765417,-0.903974,-0.535385,-0.927672,-0.600654,-0.518418,nom_11_0,nom_12_0,class0
?,0.492314,0.466322,0.296996,0.216764,0.470214,0.418944,1.095152,0.325122,0.071201,0.430666,nom_11_1,nom_12_1,class0
-0.279504,-0.361531,0.18925,-0.615876,-0.433323,0.090467,0.217657,0.042338,0.228635,0.198157,-1.21651,nom_11_1,nom_12_0,class0
?,-2.0598,-2.44578,-2.748745,-2.19328,-2.486443,-1.875129,-2.091351,-1.632936,-2.795752,-1.993746,nom_11_0,nom_12_0,class0
0.710779,1.17427,0.396739,0.662658,0.702178,0.906239,1.08045,0.973074,1.09722,1.227163,0.418572,nom_11_1,nom_12_1,class0
0.957004,1.475657,1.00783,0.579449,0.72233,1.28016,2.095535,1.047986,1.191623,0.549749,0.962048,nom_11_1,nom_12_1,class0
0.074383,-0.324965,-0.007691,0.070005,-0.822988,0.472858,0.159077,-0.275767,-0.610097,0.167931,0.707026,nom_11_0,nom_12_1,class0
0.583553,0.558241,0.098106,-0.497174,0.180122,0.052286,0.117706,0.190562,0.41107,-0.119108,0.397731,nom_11_0,nom_12_0,class0
0.229329,0.083919,-1.491712,-1.010848,-0.681888,0.126236,-0.148227,0.236822,0.376378,-0.079715,-0.277038,nom_11_1,nom_12_1,class0
0.480917,1.099272,0.427815,0.391102,0.584759,0.072745,0.690178,1.045858,-0.235445,0.526107,-0.150291,nom_11_0,nom_12_1,class0
0.334739,-0.968962,0.077555,-0.695844,0.694246,0.19695,-0.006105,0.617171,0.198314,-0.339143,-0.215459,nom_11_0,nom_12_0,class0
-1.693484,-1.933282,-1.191101,-0.33125,-2.160214,-1.18606,-1.863848,-2.081968,-0.905852,-1.844472,-2.186853,nom_11_0,nom_12_0,class0
-0.442666,-1.58397,-0.678274,0.79932,-1.366867,-0.965769,-0.268472,0.090167,-0.049669,-1.255865,-0.406219,nom_11_0,nom_12_0,class0
?,-2.051837,-1.287993,-2.073772,-1.39933,-0.906362,-1.662569,-0.930105,-1.889819,-1.703372,-1.483705,nom_11_0,nom_12_0,class0
-0.699044,-1.492635,-0.120334,-0.431998,-0.911483,-1.140828,-0.422753,-1.80314,-1.010508,-1.046974,-1.344595,nom_11_0,nom_12_0,class0
0.015415,-0.599052,-0.17694,-0.104922,-0.429224,-1.107469,-0.141729,0.137647,-0.648546,-0.396935,-0.522475,nom_11_0,nom_12_0,class0
-1.044575,-1.711775,-2.735479,-1.304479,-1.462154,-1.642064,-2.554254,-1.083203,-1.992554,-2.118301,-1.396885,nom_11_0,nom_12_0,class0
0.316847,-0.408084,-0.787024,-0.014744,-0.678137,-1.58776,-0.758015,0.43464,-0.340165,-0.071702,-0.405813,nom_11_1,nom_12_0,class0
-0.356874,-0.5427,-0.617349,-1.084017,-1.046708,-0.276797,-0.816277,-0.398544,-0.521451,-0.941596,-0.132864,nom_11_0,nom_12_0,class0
1.365812,0.6255,0.784577,1.52064,2.37541,1.338435,1.539728,0.823653,0.906089,2.130306,1.361878,nom_11_1,nom_12_1,class0
0.927763,1.002524,1.465262,1.336974,1.578684,0.939619,1.480036,1.119055,1.781773,0.824513,1.082238,nom_11_1,nom_12_1,class0
-0.552179,-1.518326,0.010955,-0.039933,-0.746289,-0.074208,0.060417,-0.896247,-0.719748,0.032694,-0.278009,nom_11_0,nom_12_0,class0
0.198009,0.212594,0.345321,-0.07038,-0.622841,0.205518,0.020029,-0.769144,0.250785,-0.291179,0.037069,nom_11_1,nom_12_0,class0
0.032849,-0.171153,0.002261,0.424919,0.667949,-0.767451,0.430328,0.319746,0.042622,0.635756,0.126397,nom_11_1,nom_12_1,class0
-0.668105,-1.799238,0.21038,-0.549728,-1.287133,-1.0316,-1.51772,-0.515499,-1.022451,-1.415433,-0.730225,nom_11_0,nom_12_0,class0
0.741537,-0.666598,-0.426905,-0.48223,0.357795,-0.019382,-0.775701,-0.398545,-0.114622,-0.246355,0.262886,nom_11_0,nom_12_1,class0
?,-0.865136,-0.748151,-1.140485,-1.283783,-0.56084,-0.703096,-1.712151,-0.93882,-1.083882,-1.270392,nom_11_0,nom_12_0,class0
-0.396133,-0.924334,-0.045612,-0.789554,-1.014843,-0.381512,-0.007884,-0.303153,-1.738615,-0.579103,-1.620076,nom_11_0,nom_12_0,class0
-0.106047,-0.55825,0.755774,0.032679,0.766772,-0.444579,-0.633891,-0.191432,0.5644,0.729989,0.169215,nom_11_1,nom_12_0,class0
-0.618209,-1.087714,-0.865656,-1.14123,-0.821591,-1.126159,-1.398215,-1.647806,-1.068873,-0.762893,-0.355003,nom_11_0,nom_12_0,class0
0.596594,0.439851,0.475211,0.244572,-0.432662,0.857606,0.766081,0.201198,0.1778,-0.113194,0.091937,nom_11_1,nom_12_1,class0
0.283591,0.227881,-0.056458,0.04483,0.761078,0.233708,0.142068,0.218838,-0.305217,-0.089916,0.436613,nom_11_0,nom_12_1,class0
-1.451901,-0.799602,-0.741371,-1.103215,-0.960568,-0.397684,-1.644389,-0.783412,-0.792855,-1.441381,-1.024549,nom_11_0,nom_12_0,class0
0.798845,0.268188,0.336408,0.273927,0.849684,0.231085,0.471216,0.748908,0.413175,0.479315,0.74865,nom_11_1,nom_12_1,class0
0.315076,0.473736,0.552097,-0.467558,0.609154,-0.261099,-0.591569,-0.944978,0.6589,0.409309,-0.012737,nom_11_1,nom_12_0,class0
-0.26262,-0.795859,0.042971,0.400135,0.238854,-0.166177,-0.073665,0.22296,0.92778,0.543605,0.058247,nom_11_0,nom_12_1,class0
0.778225,0.667675,0.013585,0.76625,0.68048,1.021091,0.26399,-0.083003,0.522014,1.472018,-0.160013,nom_11_1,nom_12_1,class0
0.716393,1.038905,0.805122,1.888636,1.348523,1.301738,1.12145,1.671259,0.460164,0.876665,0.858533,nom_11_1,nom_12_1,class0
0.078931,-0.677444,-0.425529,0.038516,0.786855,-0.347386,-0.72262,-0.363853,-0.080003,-1.513993,-0.744734,nom_11_0,nom_12_0,class0
-0.702283,-1.214063,-0.915539,-1.33302,-0.524514,-0.8178,-1.562928,-0.572569,0.003607,-0.339438,-0.843986,nom_11_0,nom_12_0,class0
-1.196929,-2.25248,-1.482921,-1.642173,-1.136995,-1.752394,-0.999287,-1.960429,-1.874974,-2.473442,-1.998371,nom_11_0,nom_12_0,class0
